,order_id,uuid_x,customer_id,created_at,updated_at,location_id,location_table_id,notes,status,total,order_method,order_number,sub_total,expires_at,delivery_fee,is_reported,report_message,address_id,delivery_date,status_class,id,uuid_y,action_at,admin_id,comment,action_type,order_seconds
1181,574,cl3ej776t29860ns65wvlbyu4,10.0,2022-05-20 14:22:48.101,2022-05-20 14:24:14.039,6.0,,,PENDING,183.52,DINE_IN,522972540.0,171.5,2022-05-22 14:22:48.098,0.0,False,,,,2.0,1157,cl3ej8q4232800ns6dxl5qfu0,2022-05-20 14:23:59.282,,,PAYMENT_PENDING,0.0
1182,574,cl3ej776t29860ns65wvlbyu4,10.0,2022-05-20 14:22:48.101,2022-05-20 14:24:14.039,6.0,,,PENDING,183.52,DINE_IN,522972540.0,171.5,2022-05-22 14:22:48.098,0.0,False,,,,2.0,1158,cl3ej91hy32940ns6z60al1mm,2022-05-20 14:24:14.038,,,PENDING,0.0
1183,572,cl3eiz08t25180ns6gswzj6em,10.0,2022-05-20 14:16:25.853,2022-05-20 14:17:19.981,6.0,,,PENDING,200.66,DINE_IN,522419016.0,191.1,2022-05-22 14:16:25.851,0.0,False,,,,2.0,1150,cl3eiz08t25200ns618xsrt58,2022-05-20 14:16:25.853,,,OPEN,0.0
1184,572,cl3eiz08t25180ns6gswzj6em,10.0,2022-05-20 14:16:25.853,2022-05-20 14:17:19.981,6.0,,,PENDING,200.66,DINE_IN,522419016.0,191.1,2022-05-22 14:16:25.851,0.0,False,,,,2.0,1151,cl3eizsom26410ns650swdabe,2022-05-20 14:17:02.710,,,PAYMENT_PENDING,0.0
1185,572,cl3eiz08t25180ns6gswzj6em,10.0,2022-05-20 14:16:25.853,2022-05-20 14:17:19.981,6.0,,,PENDING,200.66,DINE_IN,522419016.0,191.1,2022-05-22 14:16:25.851,0.0,False,,,,2.0,1152,cl3ej060c26550ns6m16hlarx,2022-05-20 14:17:19.980,,,PENDING,0.0
1186,580,cl3elza4s01670ns6eac3gekg,12.0,2022-05-20 15:40:37.515,2022-05-20 15:40:37.953,6.0,5.0,,OPEN,3.75,DINE_IN,522967487.0,3.5,2022-05-22 15:40:37.513,0.0,False,,,,1.0,1171,cl3elza4s01690ns65vd55u5x,2022-05-20 15:40:37.516,,,OPEN,0.0
1187,578,cl3ejmsgf46800ns619slff3m,10.0,2022-05-20 14:34:55.503,2022-05-20 14:35:24.191,6.0,,,PENDING,306.6,DINE_IN,522013058.0,292.0,2022-05-22 14:34:55.501,0.0,False,,,,2.0,1165,cl3ejmsgf46820ns6avsk8v1n,2022-05-20 14:34:55.503,,,OPEN,0.0
1188,578,cl3ejmsgf46800ns619slff3m,10.0,2022-05-20 14:34:55.503,2022-05-20 14:35:24.191,6.0,,,PENDING,306.6,DINE_IN,522013058.0,292.0,2022-05-22 14:34:55.501,0.0,False,,,,2.0,1166,cl3ejn2la48050ns6qeyl6it5,2022-05-20 14:35:08.638,,,PAYMENT_PENDING,0.0
1189,578,cl3ejmsgf46800ns619slff3m,10.0,2022-05-20 14:34:55.503,2022-05-20 14:35:24.191,6.0,,,PENDING,306.6,DINE_IN,522013058.0,292.0,2022-05-22 14:34:55.501,0.0,False,,,,2.0,1167,cl3ejnela48190ns6j8b92qmw,2022-05-20 14:35:24.190,,,PENDING,0.0
1190,575,cl3ej9rho34580ns6ecjbjxbr,10.0,2022-05-20 14:24:47.724,2022-05-20 14:25:09.446,6.0,,,PAYMENT_PENDING,8.4,DINE_IN,522929327.0,8.0,2022-05-22 14:24:47.723,0.0,False,,,,3.0,1159,cl3ej9rho34600ns6f05h13n5,2022-05-20 14:24:47.724,,,OPEN,0.0
1191,575,cl3ej9rho34580ns6ecjbjxbr,10.0,2022-05-20 14:24:47.724,2022-05-20 14:25:09.446,6.0,,,PAYMENT_PENDING,8.4,DINE_IN,522929327.0,8.0,2022-05-22 14:24:47.723,0.0,False,,,,3.0,1161,cl3eja89136190ns6waq3wgul,2022-05-20 14:25:09.445,,,PAYMENT_PENDING,0.0
1192,576,cl3ejbcwx38030ns6ki9l0asg,12.0,2022-05-20 14:26:02.145,2022-05-20 14:26:02.513,6.0,3.0,,OPEN,4.15,DINE_IN,522605471.0,3.95,2022-05-22 14:26:02.141,0.0,False,,,,1.0,1162,cl3ejbcwx38050ns66der1nhf,2022-05-20 14:26:02.145,,,OPEN,0.0
1193,582,cl3emlkr505280ns6dv5cw3h2,12.0,2022-05-20 15:57:57.713,2022-05-20 15:57:58.154,6.0,3.0,,OPEN,4.15,DINE_IN,522361448.0,3.95,2022-05-22 15:57:57.710,0.0,False,,,,1.0,1173,cl3emlkr605300ns623jqj5wo,2022-05-20 15:57:57.714,,,OPEN,0.0
1194,581,cl3em4efs02980ns66l8tx3x1,12.0,2022-05-20 15:44:36.376,2022-05-20 15:44:36.789,6.0,3.0,,OPEN,4.15,DINE_IN,522000235.0,3.95,2022-05-22 15:44:36.374,0.0,False,,,,1.0,1172,cl3em4eft03000ns68nktxooi,2022-05-20 15:44:36.377,,,OPEN,0.0
1195,583,cl3en7tz605470ns6asumb5j2,12.0,2022-05-20 16:15:16.098,2022-05-20 16:15:16.484,6.0,3.0,,OPEN,3.68,DINE_IN,522782756.0,3.5,2022-05-22 16:15:16.094,0.0,False,,,,1.0,1174,cl3en7tz605490ns6r92d8fw4,2022-05-20 16:15:16.098,,,OPEN,0.0
1196,584,cl3en9via06330ns63pwrk37g,12.0,2022-05-20 16:16:51.394,2022-05-20 16:16:51.740,6.0,,,OPEN,3.75,DINE_IN,522422235.0,3.5,2022-05-22 16:16:51.392,0.0,False,,,,1.0,1175,cl3en9vib06350ns6774wvvbw,2022-05-20 16:16:51.395,,,OPEN,0.0
1197,585,cl3enbis407330ns6mfa8r4gn,12.0,2022-05-20 16:18:08.212,2022-05-20 16:18:08.532,6.0,,,OPEN,3.75,DELIVERY,522799073.0,3.5,2022-05-22 16:18:08.210,0.0,False,,,,1.0,1176,cl3enbis407350ns66lyk3ptp,2022-05-20 16:18:08.212,,,OPEN,0.0
1198,586,cl3enbwm908230ns64hyes0nl,12.0,2022-05-20 16:18:26.145,2022-05-20 16:18:26.430,6.0,,,OPEN,3.75,CURBSIDE,522807435.0,3.5,2022-05-22 16:18:26.143,0.0,False,,,,1.0,1177,cl3enbwm908250ns6ls54nx61,2022-05-20 16:18:26.145,,,OPEN,0.0
1199,587,cl3end51b09330ns6hqmfqqfz,12.0,2022-05-20 16:19:23.711,2022-05-20 16:19:24.029,6.0,,,OPEN,4.15,DINE_IN,522384885.0,3.95,2022-05-22 16:19:23.709,0.0,False,,,,1.0,1178,cl3end51b09350ns6a4wikobe,2022-05-20 16:19:23.711,,,OPEN,0.0
1200,588,cl3engvdg10510ns6iotd007o,12.0,2022-05-20 16:22:17.812,2022-05-20 16:22:18.163,6.0,,,OPEN,3.75,DINE_IN,522166349.0,3.5,2022-05-22 16:22:17.810,0.0,False,,,,1.0,1179,cl3engvdg10530ns6d341yadm,2022-05-20 16:22:17.812,,,OPEN,0.0
1201,589,cl3enjzaz11450ns6ycjwlifo,12.0,2022-05-20 16:24:42.875,2022-05-20 16:24:43.183,6.0,,,OPEN,4.2,DINE_IN,522501158.0,4.0,2022-05-22 16:24:42.872,0.0,False,,,,1.0,1180,cl3enjzaz11470ns6ga2q0tiv,2022-05-20 16:24:42.875,,,OPEN,0.0
1202,590,cl3eodt4c12180ns6hxzu3lcx,12.0,2022-05-20 16:47:54.540,2022-05-20 16:51:51.421,6.0,,,OPEN,11.33,DINE_IN,522140555.0,10.72,2022-05-22 16:47:54.538,0.0,False,,,,1.0,1181,cl3eodt4c12200ns6pnrz4768,2022-05-20 16:47:54.540,,,OPEN,0.0
1203,591,cl3eoyxey15060ns69deutgth,12.0,2022-05-20 17:04:19.882,2022-05-20 17:04:20.241,6.0,,,OPEN,4.2,DINE_IN,522049153.0,4.0,2022-05-22 17:04:19.879,0.0,False,,,,1.0,1182,cl3eoyxey15080ns6iovogaa6,2022-05-20 17:04:19.882,,,OPEN,0.0
1204,592,cl3epwew604150ns6zctdtq1g,12.0,2022-05-20 17:30:22.182,2022-05-20 17:30:22.701,6.0,,,OPEN,3.75,CURBSIDE,522213574.0,3.5,2022-05-22 17:30:22.179,0.0,False,,,,1.0,1183,cl3epwew604170ns6a9acqlya,2022-05-20 17:30:22.182,,,OPEN,0.0
1205,593,cl3epz9zd00760ns6xlf7aab3,12.0,2022-05-20 17:32:35.785,2022-05-20 17:32:36.238,6.0,,,OPEN,3.75,DINE_IN,522098506.0,3.5,2022-05-22 17:32:35.781,0.0,False,,,,1.0,1184,cl3epz9zd00780ns6dxkotk7j,2022-05-20 17:32:35.785,,,OPEN,0.0
1206,594,cl3epzoav01530ns6pthu7re4,12.0,2022-05-20 17:32:54.343,2022-05-20 17:32:54.697,6.0,,,OPEN,3.75,DELIVERY,522875735.0,3.5,2022-05-22 17:32:54.341,0.0,False,,,,1.0,1185,cl3epzoav01550ns64qfahiik,2022-05-20 17:32:54.343,,,OPEN,0.0
1207,595,cl3eq2gk400320ns6xqk57etd,12.0,2022-05-20 17:35:04.276,2022-05-20 17:35:04.723,6.0,,,OPEN,3.75,CURBSIDE,522204059.0,3.5,2022-05-22 17:35:04.272,0.0,False,,,,1.0,1186,cl3eq2gk400340ns6zl7nuss1,2022-05-20 17:35:04.276,,,OPEN,0.0
1208,596,cl3eq5njy03810ns6ouauz8iw,12.0,2022-05-20 17:37:33.310,2022-05-20 17:37:33.666,6.0,,,OPEN,3.75,DINE_IN,522920877.0,3.5,2022-05-22 17:37:33.308,0.0,False,,,,1.0,1187,cl3eq5njy03830ns671fe7rz3,2022-05-20 17:37:33.310,,,OPEN,0.0
1209,597,cl3eq72vf04820ns6z7818ium,12.0,2022-05-20 17:38:39.819,2022-05-20 17:38:40.340,6.0,,,OPEN,3.75,CURBSIDE,522318140.0,3.5,2022-05-22 17:38:39.816,0.0,False,,,,1.0,1188,cl3eq72vf04840ns6sqoxaof9,2022-05-20 17:38:39.819,,,OPEN,0.0
1210,598,cl3eqd2mo06100ns68kjfed9q,12.0,2022-05-20 17:43:19.440,2022-05-20 17:43:19.741,6.0,,,OPEN,3.75,DINE_IN,522875099.0,3.5,2022-05-22 17:43:19.438,0.0,False,,,,1.0,1189,cl3eqd2mo06120ns6iykmnobt,2022-05-20 17:43:19.440,,,OPEN,0.0
1211,599,cl3et2b3t00590ns62l87sg5j,12.0,2022-05-20 18:58:56.057,2022-05-20 18:58:56.479,6.0,4.0,,OPEN,3.75,DINE_IN,522159874.0,3.5,2022-05-22 18:58:56.052,0.0,False,,,,1.0,1190,cl3et2b3t00610ns6oaawk71q,2022-05-20 18:58:56.057,,,OPEN,0.0
1212,600,cl3etabqy02010ns6lhj201dh,12.0,2022-05-20 19:05:10.138,2022-05-20 19:05:10.596,6.0,,,OPEN,3.68,PICK_UP,522850370.0,3.5,2022-05-22 19:05:10.135,0.0,False,,,,1.0,1191,cl3etabqy02030ns6attqzs22,2022-05-20 19:05:10.138,,,OPEN,0.0
1213,601,cl3f0dkfe02410ns6z1m7r081,32.0,2022-05-20 22:23:38.666,2022-05-20 22:24:26.275,6.0,,,OPEN,25.49,DINE_IN,522794292.0,24.16,2022-05-22 22:23:38.663,0.0,False,,,,1.0,1192,cl3f0dkff02440ns61ky6mf8r,2022-05-20 22:23:38.667,,,OPEN,0.0
1214,612,cl3ghtoxc01020ns6ejn75s7f,12.0,2022-05-21 23:19:50.640,2022-05-21 23:24:10.352,6.0,,,OPEN,7.43,DINE_IN,522342742.0,7.0,2022-05-23 23:19:50.636,0.0,False,,,,1.0,1203,cl3ghtoxc01040ns6ubhlz1l3,2022-05-21 23:19:50.640,,,OPEN,0.0
1215,602,cl3f0xgt211530ns6xfkvcu3x,10.0,2022-05-20 22:39:07.094,2022-05-20 22:39:13.362,6.0,15.0,,OPEN,4.73,DINE_IN,522758921.0,4.5,2022-05-22 22:39:07.092,0.0,False,,,,1.0,1193,cl3f0xgt211550ns6igjmjf0a,2022-05-20 22:39:07.094,,,OPEN,0.0
1216,603,cl3fcbuzw00230ns6dja1zkte,10.0,2022-05-21 03:58:14.444,2022-05-21 03:58:15.116,6.0,5.0,,OPEN,7.49,DINE_IN,522405917.0,7.0,2022-05-23 03:58:14.442,0.0,False,,,,1.0,1194,cl3fcbuzx00250ns61ja202ca,2022-05-21 03:58:14.445,,,OPEN,0.0
1217,604,cl3fccdko01140ns65t1hz0b2,10.0,2022-05-21 03:58:38.520,2022-05-21 03:58:39.198,6.0,5.0,,OPEN,20.48,DINE_IN,522025142.0,19.5,2022-05-23 03:58:38.517,0.0,False,,,,1.0,1195,cl3fccdko01160ns6uh2i4tng,2022-05-21 03:58:38.520,,,OPEN,0.0
1218,605,cl3fduvrl00800ns6jmboa6rn,12.0,2022-05-21 04:41:01.521,2022-05-21 04:41:02.048,6.0,,,OPEN,3.68,DINE_IN,522528313.0,3.5,2022-05-23 04:41:01.517,0.0,False,,,,1.0,1196,cl3fduvrl00820ns6v0f0ioqx,2022-05-21 04:41:01.521,,,OPEN,0.0
1219,613,cl3gidoky02010ns6m06spdqk,12.0,2022-05-21 23:35:23.314,2022-05-21 23:35:23.721,6.0,,,OPEN,3.75,DINE_IN,522724947.0,3.5,2022-05-23 23:35:23.312,0.0,False,,,,1.0,1204,cl3gidoky02030ns6czicuq40,2022-05-21 23:35:23.314,,,OPEN,0.0
1220,606,cl3fp7ev800550ns6q4dg1vkv,11.0,2022-05-21 09:58:41.924,2022-05-21 09:59:06.476,6.0,,,OPEN,10.92,PICK_UP,522426044.0,10.34,2022-05-23 09:58:41.922,0.0,False,,,,1.0,1197,cl3fp7ev900570ns6twwtc4cp,2022-05-21 09:58:41.925,,,OPEN,0.0
1221,607,cl3gb1gmw00380ns6hokwbo32,12.0,2022-05-21 20:09:55.832,2022-05-21 20:09:56.183,6.0,,,OPEN,3.68,DINE_IN,522092505.0,3.5,2022-05-23 20:09:55.784,0.0,False,,,,1.0,1198,cl3gb1gmw00400ns61h8v4lig,2022-05-21 20:09:55.832,,,OPEN,0.0
1222,608,cl3gbl5t701300ns6m94v6gl8,12.0,2022-05-21 20:25:14.923,2022-05-21 20:25:15.297,6.0,,,OPEN,3.75,CURBSIDE,522563513.0,3.5,2022-05-23 20:25:14.919,0.0,False,,,,1.0,1199,cl3gbl5t801320ns62vy8e28u,2022-05-21 20:25:14.924,,,OPEN,0.0
1223,609,cl3gblmx602290ns6ki4lkd8d,12.0,2022-05-21 20:25:37.098,2022-05-21 20:25:37.579,6.0,,,OPEN,6.22,PICK_UP,522320081.0,5.92,2022-05-23 20:25:37.096,0.0,False,,,,1.0,1200,cl3gblmx602310ns6hricurjb,2022-05-21 20:25:37.098,,,OPEN,0.0
1224,610,cl3gbtuks03540ns6269y6e6h,12.0,2022-05-21 20:32:00.268,2022-05-21 20:32:00.821,6.0,,,OPEN,3.75,CURBSIDE,522965302.0,3.5,2022-05-23 20:32:00.266,0.0,False,,,,1.0,1201,cl3gbtuks03560ns6g82zclos,2022-05-21 20:32:00.268,,,OPEN,0.0
1225,611,cl3gcd9d204560ns6lvanu0z8,12.0,2022-05-21 20:47:05.894,2022-05-21 20:47:06.348,6.0,3.0,,OPEN,3.75,DINE_IN,522222911.0,3.5,2022-05-23 20:47:05.890,0.0,False,,,,1.0,1202,cl3gcd9d304580ns6qv6boxum,2022-05-21 20:47:05.895,,,OPEN,0.0
1226,614,cl3giirjc00520ns6u0pltcjr,12.0,2022-05-21 23:39:20.424,2022-05-21 23:39:20.914,6.0,,,OPEN,3.75,DINE_IN,522342807.0,3.5,2022-05-23 23:39:20.420,0.0,False,,,,1.0,1205,cl3giirjd00540ns6u0moeok9,2022-05-21 23:39:20.425,,,OPEN,0.0
1227,615,cl3gir71v03630ns6pfcevlhx,12.0,2022-05-21 23:45:53.779,2022-05-21 23:45:54.186,6.0,,,OPEN,3.68,DINE_IN,522533405.0,3.5,2022-05-23 23:45:53.777,0.0,False,,,,1.0,1206,cl3gir71v03650ns6bx6sa7x2,2022-05-21 23:45:53.779,,,OPEN,0.0
1228,616,cl3girezm04360ns666g8ahpx,12.0,2022-05-21 23:46:04.066,2022-05-21 23:46:04.380,6.0,,,OPEN,3.68,DINE_IN,522577743.0,3.5,2022-05-23 23:46:04.063,0.0,False,,,,1.0,1207,cl3girezn04380ns67r89b1n4,2022-05-21 23:46:04.067,,,OPEN,0.0
1229,617,cl3git5b805400ns60sj5ngiz,12.0,2022-05-21 23:47:24.836,2022-05-21 23:47:25.181,6.0,,,OPEN,3.68,DINE_IN,522555817.0,3.5,2022-05-23 23:47:24.835,0.0,False,,,,1.0,1208,cl3git5b905420ns6xkq5vdio,2022-05-21 23:47:24.837,,,OPEN,0.0
1230,618,cl3gji53o01580ns6wg0mvmzx,15.0,2022-05-22 00:06:50.964,2022-05-22 00:06:51.235,6.0,,,OPEN,6.22,DINE_IN,522058906.0,5.92,2022-05-24 00:06:50.961,0.0,False,,,,1.0,1209,cl3gji53o01600ns63yf6i5ww,2022-05-22 00:06:50.964,,,OPEN,0.0
1231,619,cl3gjiub502680ns69rroaom7,15.0,2022-05-22 00:07:23.633,2022-05-22 00:07:23.894,6.0,,,OPEN,6.22,DINE_IN,522698858.0,5.92,2022-05-24 00:07:23.621,0.0,False,,,,1.0,1210,cl3gjiub502700ns6zf45rjt0,2022-05-22 00:07:23.633,,,OPEN,0.0
1232,620,cl3gjj70203910ns6wptkyevu,15.0,2022-05-22 00:07:40.082,2022-05-22 00:07:40.317,6.0,,,OPEN,6.22,DINE_IN,522226080.0,5.92,2022-05-24 00:07:40.079,0.0,False,,,,1.0,1211,cl3gjj70203930ns6qvlmnfoj,2022-05-22 00:07:40.082,,,OPEN,0.0
1233,621,cl3gjqyhu06860ns6vpawgbj6,15.0,2022-05-22 00:13:42.306,2022-05-22 00:13:42.552,6.0,,,OPEN,6.22,DINE_IN,522791288.0,5.92,2022-05-24 00:13:42.291,0.0,False,,,,1.0,1212,cl3gjqyhv06880ns6bc0i4wrp,2022-05-22 00:13:42.307,,,OPEN,0.0
1234,624,cl3gnczmc00090ns6p94tv8w3,10.0,2022-05-22 01:54:49.044,2022-05-22 01:54:50.242,6.0,5.0,,OPEN,7.49,DINE_IN,522635520.0,7.0,2022-05-24 01:54:48.981,0.0,False,,,,1.0,1215,cl3gnczmd00110ns6l1dfprt4,2022-05-22 01:54:49.045,,,OPEN,0.0
1235,622,cl3gk7a5m09180ns6afwyqcbx,12.0,2022-05-22 00:26:23.914,2022-05-22 00:26:24.981,6.0,,,OPEN,8.3,DINE_IN,522748678.0,7.9,2022-05-24 00:26:23.912,0.0,False,,,,1.0,1213,cl3gk7a5m09200ns645w0d2kd,2022-05-22 00:26:23.914,,,OPEN,0.0
1236,623,cl3gk96z909840ns6j2qiq5fz,12.0,2022-05-22 00:27:53.110,2022-05-22 00:27:53.400,6.0,,,OPEN,3.68,DINE_IN,522535269.0,3.5,2022-05-24 00:27:53.108,0.0,False,,,,1.0,1214,cl3gk96za09860ns6yp8ra1lj,2022-05-22 00:27:53.110,,,OPEN,0.0
1237,625,cl3gnp3tz03310ns6za91ezab,10.0,2022-05-22 02:04:14.375,2022-05-22 02:04:15.359,6.0,13.0,,OPEN,11.24,DINE_IN,522004896.0,10.5,2022-05-24 02:04:14.373,0.0,False,,,,1.0,1216,cl3gnp3u003330ns68uolkf9w,2022-05-22 02:04:14.376,,,OPEN,0.0
1238,626,cl3gnshpy04270ns6nxlvy3xh,10.0,2022-05-22 02:06:52.342,2022-05-22 02:06:53.040,6.0,4.0,,OPEN,8.4,DINE_IN,522453940.0,8.0,2022-05-24 02:06:52.340,0.0,False,,,,1.0,1217,cl3gnshpy04290ns6u5h4e89u,2022-05-22 02:06:52.342,,,OPEN,0.0
1239,627,cl3gnz56905430ns6ziytl08i,10.0,2022-05-22 02:12:02.673,2022-05-22 02:12:03.376,6.0,6.0,,OPEN,16.8,DINE_IN,522634989.0,16.0,2022-05-24 02:12:02.671,0.0,False,,,,1.0,1218,cl3gnz56905450ns6ycv0s6oo,2022-05-22 02:12:02.673,,,OPEN,0.0
1240,630,cl3gx4d4j02620ns6ny9mugqn,12.0,2022-05-22 06:28:02.803,2022-05-22 06:28:03.214,6.0,,,OPEN,3.75,DINE_IN,522442404.0,3.5,2022-05-24 06:28:02.800,0.0,False,,,,1.0,1221,cl3gx4d4j02640ns6y59jqa2o,2022-05-22 06:28:02.803,,,OPEN,0.0
1241,628,cl3gopbfm00610ns6nihckbo7,10.0,2022-05-22 02:32:23.842,2022-05-22 03:26:45.398,6.0,14.0,,OPEN,120.97,DINE_IN,522154800.0,115.0,2022-05-24 02:32:23.838,0.0,False,,,,1.0,1219,cl3gopbfm00630ns68nta5leo,2022-05-22 02:32:23.842,,,OPEN,0.0
1242,631,cl3gxhfmu03530ns6f9j8nh0i,12.0,2022-05-22 06:38:12.582,2022-05-22 06:38:13.054,6.0,,,OPEN,3.68,DINE_IN,522902570.0,3.5,2022-05-24 06:38:12.580,0.0,False,,,,1.0,1222,cl3gxhfmv03550ns6pxj09vtf,2022-05-22 06:38:12.583,,,OPEN,0.0
1243,629,cl3gr3bnn22510ns6fdky4mqw,10.0,2022-05-22 03:39:16.547,2022-05-22 03:39:37.722,6.0,,,OPEN,11.17,DINE_IN,522622879.0,10.5,2022-05-24 03:39:16.545,0.0,False,,,,1.0,1220,cl3gr3bno22530ns6wptodlyk,2022-05-22 03:39:16.548,,,OPEN,0.0
1244,632,cl3gz1wsj00390ns6pui7qjke,12.0,2022-05-22 07:22:07.555,2022-05-22 07:22:08.048,6.0,,,OPEN,3.68,CURBSIDE,522599425.0,3.5,2022-05-24 07:22:07.553,0.0,False,,,,1.0,1223,cl3gz1wsk00410ns6niu6f1kb,2022-05-22 07:22:07.556,,,OPEN,0.0
1245,633,cl3h8x3tz00700ns6cc32g0w4,10.0,2022-05-22 11:58:19.559,2022-05-22 12:04:35.928,6.0,21.0,,OPEN,8.19,DINE_IN,522740834.0,7.8,2022-05-24 11:58:19.556,0.0,False,,,,1.0,1224,cl3h8x3tz00720ns6s59gavkd,2022-05-22 11:58:19.559,,,OPEN,0.0
1246,634,cl3h96dvk03930ns6pcdi7kat,10.0,2022-05-22 12:05:32.480,2022-05-22 12:05:40.056,6.0,15.0,,OPEN,36.86,DINE_IN,522858984.0,35.1,2022-05-24 12:05:32.478,0.0,False,,,,1.0,1225,cl3h96dvl03950ns69w43uza6,2022-05-22 12:05:32.481,,,OPEN,0.0
1247,635,cl3h97mog05740ns6iwjbfmkw,10.0,2022-05-22 12:06:30.544,2022-05-22 12:39:05.082,6.0,20.0,,OPEN,40.95,DINE_IN,522096989.0,39.0,2022-05-24 12:06:30.542,0.0,False,,,,1.0,1226,cl3h97mog05760ns6hizp7qip,2022-05-22 12:06:30.544,,,OPEN,0.0
1248,636,cl3haf83004480ns6xjpkvp9b,10.0,2022-05-22 12:40:24.492,2022-05-22 12:45:48.058,6.0,14.0,,OPEN,12.6,DINE_IN,522492865.0,12.0,2022-05-24 12:40:24.489,0.0,False,,,,1.0,1227,cl3haf83004500ns6ntq6oits,2022-05-22 12:40:24.492,,,OPEN,0.0
1249,638,cl3hfrmzw00190ns6fd8z7a95,12.0,2022-05-22 15:10:01.772,2022-05-22 15:10:02.313,6.0,,,OPEN,3.75,DELIVERY,522329330.0,3.5,2022-05-24 15:10:01.770,0.0,False,,,,1.0,1229,cl3hfrmzx00210ns6ud3zdb47,2022-05-22 15:10:01.773,,,OPEN,0.0
1250,639,cl3hfs8hj01290ns6m8888qs0,12.0,2022-05-22 15:10:29.623,2022-05-22 15:10:29.961,6.0,,,OPEN,4.2,DELIVERY,522416725.0,4.0,2022-05-24 15:10:29.619,0.0,False,,,,1.0,1230,cl3hfs8hj01310ns6upitxw5b,2022-05-22 15:10:29.623,,,OPEN,0.0
1251,640,cl3hgho3600260ns60x0jzpeo,12.0,2022-05-22 15:30:16.242,2022-05-22 15:31:18.321,6.0,,,OPEN,7.43,DINE_IN,522997437.0,7.0,2022-05-24 15:30:16.239,0.0,False,,,,1.0,1231,cl3hgho3600280ns6r3fbj11r,2022-05-22 15:30:16.242,,,OPEN,0.0
1252,641,cl3hgnr2h02390ns6bo56anwa,12.0,2022-05-22 15:35:00.041,2022-05-22 15:35:00.380,6.0,,,OPEN,3.75,DINE_IN,522241540.0,3.5,2022-05-24 15:35:00.038,0.0,False,,,,1.0,1232,cl3hgnr2i02410ns6y3svfndg,2022-05-22 15:35:00.042,,,OPEN,0.0
1253,642,cl3hh5kpm04720ns6p41apoxa,12.0,2022-05-22 15:48:51.610,2022-05-22 15:48:52.018,6.0,,,OPEN,3.75,DINE_IN,522292519.0,3.5,2022-05-24 15:48:51.597,0.0,False,,,,1.0,1233,cl3hh5kpm04740ns60e9dbxwr,2022-05-22 15:48:51.610,,,OPEN,0.0
1254,643,cl3hiual100950ns6j2yoxr8z,9.0,2022-05-22 16:36:04.501,2022-05-22 16:36:04.934,6.0,,,OPEN,3.68,DINE_IN,522689426.0,3.5,2022-05-24 16:36:04.498,0.0,False,,,,1.0,1234,cl3hiual100970ns6hxoehja5,2022-05-22 16:36:04.501,,,OPEN,0.0
1255,644,cl3hjrfl301440ns63n1mhwu0,12.0,2022-05-22 17:01:50.630,2022-05-22 17:01:51.044,6.0,,,OPEN,3.75,DINE_IN,522570795.0,3.5,2022-05-24 17:01:50.628,0.0,False,,,,1.0,1235,cl3hjrfl301460ns6o857zgj7,2022-05-22 17:01:50.631,,,OPEN,0.0
1256,645,cl3hjxutw00880ns6fznz9fta,12.0,2022-05-22 17:06:50.324,2022-05-22 17:06:50.729,6.0,,,OPEN,3.68,DINE_IN,522640863.0,3.5,2022-05-24 17:06:50.322,0.0,False,,,,1.0,1236,cl3hjxutx00900ns6kve0ikre,2022-05-22 17:06:50.325,,,OPEN,0.0
1257,646,cl3hlmd7112900ns6y5efgroq,12.0,2022-05-22 17:53:53.486,2022-05-22 17:53:53.894,6.0,,,OPEN,4.2,DINE_IN,522474045.0,4.0,2022-05-24 17:53:53.484,0.0,False,,,,1.0,1237,cl3hlmd7212920ns603unpz30,2022-05-22 17:53:53.486,,,OPEN,0.0
1258,647,cl3hm7anb15640ns69wt24r27,12.0,2022-05-22 18:10:09.959,2022-05-22 18:10:10.569,6.0,,,OPEN,3.68,CURBSIDE,522141405.0,3.5,2022-05-24 18:10:09.958,0.0,False,,,,1.0,1238,cl3hm7anc15660ns6j3blsa12,2022-05-22 18:10:09.960,,,OPEN,0.0
1259,648,cl3hm7an715600ns65cjklz52,12.0,2022-05-22 18:10:09.955,2022-05-22 18:10:10.571,6.0,,,OPEN,3.68,CURBSIDE,522894866.0,3.5,2022-05-24 18:10:09.952,0.0,False,,,,1.0,1239,cl3hm7an815620ns6zbl8ioeb,2022-05-22 18:10:09.956,,,OPEN,0.0
1260,649,cl3hm8zwz16810ns6dit4zzpo,12.0,2022-05-22 18:11:29.363,2022-05-22 18:11:29.881,6.0,,,OPEN,3.75,DINE_IN,522596499.0,3.5,2022-05-24 18:11:29.360,0.0,False,,,,1.0,1240,cl3hm8zwz16830ns6oy5lqbzo,2022-05-22 18:11:29.363,,,OPEN,0.0
1261,650,cl3hmkas400300ns6c2hxwwz7,12.0,2022-05-22 18:20:16.660,2022-05-22 18:20:17.106,6.0,,,OPEN,3.75,DELIVERY,522523864.0,3.5,2022-05-24 18:20:16.657,0.0,False,,,,1.0,1241,cl3hmkas500320ns6cdq3xr56,2022-05-22 18:20:16.661,,,OPEN,0.0
